# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=9.0) err(r=9.0) flux(r=10.0) err(r=10.0) flux(r=11.0) err(r=11.0) flux(r=12.0) err(r=12.0) flux(r=13.0) err(r=13.0) flux(r=14.0) err(r=14.0) 
7800.356971 1.0414 836.2 -0.187 0.261 7.86 30188.3 MSCL1_1702151558 1.002672 0.001346 1.002320 0.001363 1.002232 0.001385 1.001710 0.001411 1.001909 0.001440 1.001870 0.001471 
7800.357364 1.0417 839.3 -0.153 -0.433 7.74 30736.6 MSCL1_1702151559 1.006721 0.001349 1.006359 0.001366 1.006391 0.001389 1.006621 0.001416 1.006481 0.001444 1.006326 0.001476 
7800.357770 1.0421 836.7 0.362 -0.375 7.46 36288.9 MSCL1_1702151560 1.001988 0.001344 1.001768 0.001362 1.001767 0.001386 1.001423 0.001412 1.001163 0.001442 1.000998 0.001474 
7800.358163 1.0425 838.9 0.233 -0.077 7.48 37603.0 MSCL1_1702151561 1.003764 0.001344 1.003192 0.001363 1.003159 0.001387 1.002771 0.001414 1.002388 0.001443 1.002574 0.001476 
7800.358568 1.0428 840.8 0.127 -0.020 7.00 41736.2 MSCL1_1702151562 1.003288 0.001340 1.002989 0.001361 1.002757 0.001385 1.002763 0.001413 1.002604 0.001443 1.002455 0.001475 
7800.358962 1.0432 841.4 0.061 -0.254 7.22 41399.9 MSCL1_1702151563 1.003191 0.001341 1.003111 0.001361 1.002728 0.001386 1.002511 0.001413 1.002173 0.001443 1.002295 0.001476 
7800.359355 1.0436 841.0 -0.069 -0.092 6.52 44264.6 MSCL1_1702151564 1.001849 0.001340 1.001241 0.001360 1.001053 0.001385 1.001240 0.001413 1.000947 0.001443 1.000926 0.001475 
7800.359749 1.0440 845.7 0.223 -0.034 7.44 42190.8 MSCL1_1702151565 1.005294 0.001348 1.004919 0.001369 1.004990 0.001394 1.005251 0.001423 1.005018 0.001454 1.005019 0.001487 
7800.360142 1.0444 848.6 -0.235 0.011 6.76 42435.4 MSCL1_1702151566 1.005325 0.001347 1.004778 0.001368 1.005027 0.001393 1.004757 0.001421 1.004711 0.001452 1.004469 0.001484 
7800.360536 1.0448 854.4 0.128 0.237 7.79 33992.5 MSCL1_1702151567 1.001827 0.001353 1.001828 0.001373 1.002119 0.001399 1.001829 0.001427 1.001759 0.001458 1.001930 0.001492 
7800.360929 1.0452 857.9 0.016 -0.699 7.63 36562.2 MSCL1_1702151568 1.002442 0.001353 1.002676 0.001374 1.002400 0.001398 1.002288 0.001426 1.001552 0.001455 1.001488 0.001488 
7800.361323 1.0456 860.5 -0.010 -0.464 7.01 41275.8 MSCL1_1702151569 1.001582 0.001350 1.001058 0.001370 1.000699 0.001394 1.000409 0.001421 1.000370 0.001452 1.000422 0.001484 
7800.361705 1.0459 865.3 0.541 0.148 7.11 34945.4 MSCL1_1702151570 1.004419 0.001359 1.003922 0.001379 1.003798 0.001404 1.003633 0.001432 1.003780 0.001464 1.004081 0.001497 
7800.362110 1.0464 872.7 0.157 0.587 7.79 30794.7 MSCL1_1702151571 1.004727 0.001359 1.003908 0.001378 1.004144 0.001404 1.004085 0.001432 1.003973 0.001463 1.003921 0.001496 
7800.362515 1.0468 871.7 -0.118 -0.302 7.45 37438.2 MSCL1_1702151572 1.003527 0.001358 1.002788 0.001378 1.002364 0.001404 1.002124 0.001432 1.001612 0.001463 1.001771 0.001497 
7800.362897 1.0472 872.4 0.010 -0.177 8.20 34061.3 MSCL1_1702151573 1.003677 0.001363 1.003643 0.001383 1.003901 0.001408 1.004039 0.001437 1.003984 0.001468 1.003556 0.001502 
7800.363302 1.0476 875.3 0.160 -0.162 7.51 34151.5 MSCL1_1702151574 1.002619 0.001366 1.002448 0.001386 1.002453 0.001411 1.002264 0.001440 1.002161 0.001472 1.002077 0.001506 
7800.363684 1.0480 879.4 0.358 -0.262 7.44 34573.2 MSCL1_1702151575 1.002924 0.001363 1.002481 0.001383 1.002186 0.001408 1.002000 0.001436 1.002035 0.001468 1.002358 0.001502 
7800.364066 1.0484 878.3 0.004 0.075 7.95 32629.1 MSCL1_1702151576 1.002008 0.001366 1.001512 0.001386 1.001694 0.001412 1.001659 0.001441 1.001399 0.001472 1.001387 0.001506 
7800.364459 1.0489 876.2 0.117 -0.162 7.07 38685.4 MSCL1_1702151577 1.002927 0.001358 1.002424 0.001379 1.002056 0.001405 1.001673 0.001433 1.001258 0.001464 1.001224 0.001498 
7800.364864 1.0493 875.2 0.189 -0.419 7.36 37032.2 MSCL1_1702151578 1.002987 0.001362 1.002541 0.001383 1.002156 0.001408 1.002182 0.001437 1.001892 0.001468 1.001934 0.001502 
7800.365270 1.0498 878.5 -0.016 -0.602 7.32 36298.5 MSCL1_1702151579 1.002966 0.001357 1.002656 0.001378 1.002504 0.001404 1.002489 0.001432 1.002645 0.001464 1.002708 0.001498 
7800.365675 1.0502 886.9 0.385 -0.161 7.41 37056.4 MSCL1_1702151580 1.003333 0.001363 1.002835 0.001384 1.002217 0.001409 1.001359 0.001437 1.001026 0.001468 1.000986 0.001502 
7800.366080 1.0507 894.3 -0.271 0.350 7.42 36364.2 MSCL1_1702151581 1.005464 0.001366 1.004945 0.001388 1.005154 0.001414 1.005252 0.001444 1.005016 0.001476 1.005256 0.001511 
7800.366485 1.0512 899.8 0.057 0.522 7.53 36953.7 MSCL1_1702151582 1.001756 0.001366 1.001458 0.001388 1.001527 0.001415 1.001271 0.001445 1.000776 0.001478 1.000558 0.001513 
7800.366890 1.0516 901.6 -0.243 0.179 7.62 36820.2 MSCL1_1702151583 1.003320 0.001368 1.002772 0.001389 1.002436 0.001415 1.002335 0.001444 1.002027 0.001476 1.001885 0.001510 
7800.367260 1.0521 902.4 -0.154 -0.661 7.56 34581.0 MSCL1_1702151584 1.004311 0.001369 1.003745 0.001391 1.003685 0.001417 1.003473 0.001447 1.003440 0.001479 1.003226 0.001514 
7800.367665 1.0525 914.0 0.280 -0.451 7.93 33350.3 MSCL1_1702151585 1.002659 0.001371 1.002436 0.001393 1.002366 0.001420 1.002449 0.001451 1.002381 0.001484 1.002357 0.001519 
7800.368059 1.0530 930.0 0.194 -0.366 7.74 31873.6 MSCL1_1702151586 1.004001 0.001379 1.003630 0.001400 1.003287 0.001427 1.002809 0.001456 1.002429 0.001488 1.002309 0.001523 
7800.368464 1.0535 938.9 -0.009 0.334 7.58 37221.2 MSCL1_1702151587 1.004585 0.001376 1.003685 0.001399 1.003792 0.001426 1.003046 0.001456 1.002390 0.001489 1.001714 0.001524 
7800.368846 1.0539 943.0 -0.009 0.842 7.51 35547.2 MSCL1_1702151588 1.004468 0.001380 1.004354 0.001404 1.004497 0.001432 1.004327 0.001463 1.003960 0.001497 1.003976 0.001533 
7800.369251 1.0544 953.7 -0.219 -0.323 7.59 35281.7 MSCL1_1702151589 1.003997 0.001386 1.003746 0.001409 1.003920 0.001438 1.003642 0.001469 1.003304 0.001503 1.003362 0.001539 
7800.369645 1.0549 967.6 -0.043 -0.614 7.57 34416.2 MSCL1_1702151590 1.004233 0.001388 1.003561 0.001412 1.003510 0.001440 1.002883 0.001471 1.002085 0.001505 1.001572 0.001541 
7800.370038 1.0554 981.3 -0.007 -0.008 8.14 31985.1 MSCL1_1702151591 1.002297 0.001395 1.001639 0.001418 1.001906 0.001448 1.002037 0.001480 1.002316 0.001516 1.002354 0.001554 
7800.370432 1.0559 994.1 -0.289 0.490 7.50 32454.5 MSCL1_1702151592 1.004869 0.001404 1.004384 0.001427 1.004050 0.001456 1.004340 0.001489 1.004349 0.001525 1.004420 0.001563 
7800.370825 1.0564 1001.7 -0.324 -0.395 7.95 32426.4 MSCL1_1702151593 1.003774 0.001397 1.003604 0.001421 1.003987 0.001451 1.003986 0.001483 1.003747 0.001518 1.003270 0.001555 
7800.371219 1.0569 1012.0 0.029 -0.495 7.64 34805.8 MSCL1_1702151594 1.004353 0.001398 1.003660 0.001421 1.003996 0.001451 1.003934 0.001484 1.003751 0.001519 1.004016 0.001557 
7800.371624 1.0574 1026.4 -0.003 -0.247 7.86 34256.2 MSCL1_1702151595 1.003666 0.001400 1.003260 0.001425 1.002861 0.001454 1.002389 0.001486 1.002654 0.001522 1.003095 0.001561 
7800.372029 1.0579 1044.7 -0.110 0.298 8.53 29737.0 MSCL1_1702151596 1.004842 0.001412 1.004684 0.001435 1.004900 0.001464 1.004923 0.001497 1.005062 0.001533 1.005052 0.001572 
7800.372434 1.0585 1060.7 -0.203 0.000 8.05 35183.9 MSCL1_1702151597 1.002298 0.001406 1.001330 0.001429 1.000916 0.001458 1.001016 0.001492 1.000739 0.001528 1.000452 0.001567 
7800.372827 1.0590 1077.3 0.010 -0.518 7.29 36258.8 MSCL1_1702151598 1.005547 0.001412 1.005278 0.001438 1.004895 0.001469 1.004930 0.001504 1.005273 0.001542 1.005677 0.001583 
7800.373221 1.0595 1098.2 -0.130 -0.344 7.78 31737.8 MSCL1_1702151599 1.004796 0.001417 1.004443 0.001442 1.004381 0.001472 1.004169 0.001506 1.003947 0.001543 1.003469 0.001582 
7800.373614 1.0600 1116.8 0.001 0.381 7.49 32359.0 MSCL1_1702151600 1.005161 0.001419 1.004922 0.001446 1.004718 0.001477 1.004753 0.001513 1.004462 0.001551 1.004316 0.001591 
7800.374008 1.0606 1134.6 -0.007 -0.240 7.92 30370.7 MSCL1_1702151601 1.004774 0.001425 1.004550 0.001451 1.003682 0.001482 1.003159 0.001517 1.002444 0.001556 1.002304 0.001597 
7800.374401 1.0611 1153.3 0.024 -0.646 7.80 31138.0 MSCL1_1702151602 1.003260 0.001422 1.003012 0.001448 1.002822 0.001479 1.003016 0.001515 1.003194 0.001554 1.002974 0.001594 
7800.374783 1.0616 1185.8 0.150 -0.568 8.04 29820.9 MSCL1_1702151603 1.005398 0.001431 1.005066 0.001457 1.004770 0.001489 1.005219 0.001527 1.005586 0.001567 1.005579 0.001609 
7800.375165 1.0622 1221.4 -0.216 -0.042 7.32 34350.1 MSCL1_1702151604 1.003779 0.001431 1.003327 0.001460 1.002655 0.001493 1.002697 0.001531 1.002805 0.001572 1.002645 0.001616 
7800.375559 1.0627 1269.3 -0.105 0.065 8.10 28368.1 MSCL1_1702151605 1.004030 0.001451 1.004242 0.001479 1.004484 0.001513 1.004470 0.001551 1.004186 0.001592 1.004328 0.001637 
7800.375952 1.0632 1320.7 0.134 -0.325 8.04 28341.9 MSCL1_1702151606 1.002739 0.001464 1.002523 0.001494 1.002567 0.001530 1.002712 0.001571 1.003000 0.001616 1.003065 0.001664 
7800.376346 1.0638 1366.6 -0.006 -0.277 8.27 27487.2 MSCL1_1702151607 1.002976 0.001465 1.002559 0.001496 1.002497 0.001533 1.002121 0.001574 1.001412 0.001619 1.001409 0.001667 
7800.376739 1.0644 1415.1 -0.199 0.042 7.98 28064.4 MSCL1_1702151608 1.002924 0.001473 1.002845 0.001505 1.003186 0.001544 1.003246 0.001587 1.003055 0.001632 1.003158 0.001682 
7800.377145 1.0649 1469.5 -0.046 -0.175 8.15 27759.2 MSCL1_1702151609 1.004473 0.001487 1.004114 0.001518 1.004376 0.001556 1.004130 0.001599 1.003326 0.001645 1.002882 0.001694 
7800.377550 1.0655 1530.0 -0.137 -0.274 7.92 28125.3 MSCL1_1702151610 1.004171 0.001492 1.003720 0.001526 1.003461 0.001565 1.002768 0.001610 1.002383 0.001658 1.002666 0.001710 
7800.377943 1.0661 1592.8 -0.225 -0.037 7.39 35086.0 MSCL1_1702151611 1.005114 0.001488 1.004209 0.001524 1.003861 0.001567 1.004155 0.001615 1.003895 0.001665 1.004118 0.001719 
